username,gender,country,followers,Tweet Sentiment Score,Reply Sentiment Score,F_z,G_z,coher_z,cohes_z,language_score,z_log_replies,z_log_likes,z_log_quotes,z_log_retweets,metric_score,PQ_score
deniswirtz,Male,United States,31170,0.1,-0.01,0.07813884047134288,0.13711472567557947,0.04348984281318822,-0.04801887370718145,-0.029360962325121854,0.007244824599957178,-0.3017429358203124,-0.16998834181094133,-0.5112484653413932,-0.2439337295931724,-0.030291721095829643
derekeagleton,Male,United States,45022,0.26,-0.17,-0.6284730771020346,-0.5055266316825068,-0.027363496991468575,0.0394059871180949,0.23603038492589257,0.43594631448206933,0.3824019445509399,0.135955692133068,-0.0707190459061747,0.22089622631497566,0.22153317205651168
dhananjayaka,Male,India,341339,0.52,0.5,-0.3450674897038292,-0.4710040456346819,0.5607333969494388,0.548808466463334,0.48467570354705947,-0.00034793852744852805,0.7338709676233347,-0.10693782945515032,0.40405343396843757,0.25765965840229343,0.44281762566469124
dr_amerzeidan,Male,United States,17514,-0.04,0.23,0.4709123558923454,0.4981919220743022,-0.14282056179150787,-0.23012730341412543,-0.2942465843745622,-0.19082561803409187,-0.15388057971951835,-0.3280886979765107,-0.6313334544335869,-0.3260320875409268,-0.17428199719760035
dr_keefer,Male,Canada,17721,-0.22,-0.08,0.4866042759999641,0.6219690653670605,0.006874295427451796,-0.6498817521628872,-0.33540482159829205,-0.20525882604360746,-0.20186401356786957,-0.33025885567367935,-0.44697496136990333,-0.29608916416376485,-0.2666437375204288
dr_uditraj,Male,India,408304,-0.46,0.01,0.29972777290014097,0.26529264416997883,0.05953464731740972,-0.30590097242856484,-0.15381393184578926,1.563188459510049,1.1099491600571891,1.512731211944714,1.2829678832277225,1.3672091786849188,0.11215811511749288
drbrendawade,Female,United States,26504,0.42,0.44,-0.3892901736434821,-0.4761738883472893,-0.4210252254948142,0.013918615372388048,-0.0012219261956745054,-0.7482050169233427,-0.9501371531086774,-0.5037560496501523,-0.6839705665811106,-0.7215171965658214,0.009254122999842334
drdeepakkrishn1,Male,India,40080,-0.34,-0.25,-0.035508702126259485,0.001417035962842279,-0.08150127065823677,-0.154699000897487,-0.05302940140119849,0.8088235209255471,0.694870731701872,0.27538500263035526,0.1991369491128543,0.4945540510926571,-0.040770307647195275
drewneisser,Male,United States,17120,0.44,0.86,-0.48914784705560116,-0.45634903695348883,-0.21161797309229777,0.34724680013033504,0.1771814286011772,-0.7861315095990133,-1.026913146746184,-0.44520026575893845,-0.7482233781005287,-0.7516170750511665,0.08425015981756157
drjoycebanda,Female,Malawi,12851,0.58,0.07,0.7643037106317623,0.7141717147373647,0.10201582998292082,-0.1860724340448156,-0.29711643947906,-0.6054804951414233,-0.31849915213363944,-0.25265021638999957,-0.29722690727510437,-0.3684641927350416,0.05424901997252157
drkiki,Female,United States,181442,-0.18,-0.01,0.026783465573681595,0.08601446216914582,-0.6073829184069958,-0.08729789382504763,-0.2770492320168268,0.4406108228088008,0.0697317377565465,-0.040235065100471507,-0.43235396786575825,0.009438381899779443,-0.15325517413010317
drmarthagulati,Female,United States,52405,0.0,-0.14,-0.44397413765488075,-0.41029043824116795,-0.42953847586712657,-0.0041454515952219625,0.0015768044546859877,-0.575751950835799,-0.617493340884723,-0.4283175680636414,-0.5584350542973566,-0.5449994785203801,-0.14277682829368923
drmdjawaid1,Male,India,13536,-0.06,0.32,0.043426411142368095,-0.07796782155802232,0.4419847498831213,-0.05992078440117773,0.15957860188610481,-0.31348997264741224,0.1746620389959774,-0.22773231842060715,0.10944211817579465,-0.0642795334740618,0.023803697197315992
drramofficial,Male,India,33204,-0.06,0.09,0.41004672638400597,0.23265000092673851,1.479244551092259,-0.5455586041042806,0.336307081608172,-0.7438291988839844,-0.7876316306565846,-0.5165273174374032,-0.3478727712385124,-0.5989652295541216,-0.06834918290607878
drtiffanybrown,Female,United States,13395,0.42,0.0,-0.29704070391990534,-0.1314180135701868,-0.4959165913881813,0.20527742967067195,-0.05505713808814782,-0.9061630690297631,-1.2467650777545125,-0.5239980301796132,-0.8247789314697566,-0.8754262771084119,-0.06737371070354731
duanetilden,Male,Canada,12726,0.96,1.0,0.2635888053795645,-0.4253299806778445,0.11213948007569371,0.7587786019802132,0.16006786888023522,-0.888369878046472,-1.2885504661422869,-0.5495405657541151,-1.0051029646292295,-0.9328909686430267,0.2487976185033139
dugsong,Male,United States,11869,0.32,0.5,-0.02124332021024248,-0.014904285658777857,0.2631000398751016,0.5429491747674869,0.2216932755324887,-0.9061630690297631,-1.2156431722387684,-0.5495405657541151,-0.9425714620739329,-0.9034795672741457,-0.006361909158789807
earnmyturns,Male,United States,18014,0.06,0.46,-0.25899968547719315,-0.1381687172775585,0.2895139030235819,0.5216474882007769,0.311651836220502,-0.7594417231240768,-1.026207705650318,-0.5367692979668641,-0.9354289942192812,-0.8144619302401358,-0.06311993169388334
ebonybeckwith,Female,United States,11004,0.56,0.57,-0.095898818904065,-0.11381491276362254,-0.40041843492894735,-0.3465987113078948,-0.1893359792855761,-0.5192763322139191,-0.14952905306282774,-0.21844784293629246,-0.3972274015782894,-0.32112015744783223,0.11541916685236915
ed_hale,Male,United States,25233,0.44,0.43,-0.07687830968270892,-0.0757460709707861,0.06860802585047758,-0.14993336087467912,0.02809463816714648,-0.5351360879155984,-0.9979233670001482,-0.5367692979668641,-1.0080673566263036,-0.7694740273772289,0.013559884605836719
eleanor4epping,Female,United Kingdom,15223,0.34,-0.08,-0.12110099362236168,-0.09659634571254166,-0.09307760175713183,0.1483529230512892,0.038429476565367784,-0.11751857395867353,-0.23165018998831985,-0.07372098741274487,-0.12236870159078128,-0.13631461323762986,0.1094501896602029
eleanormills,Female,United Kingdom,15594,0.2,0.23,0.16515767015904675,0.21115883659251086,-0.24273673496848971,0.3702811525794861,-0.09370164817846377,-0.6407624737291866,-0.9396578773175079,-0.4888146241657324,-0.6134566529304503,-0.6706729070357196,-0.10427872121246902
elliavrram,Female,India,2099577,0.78,0.51,-0.39642286460149057,-0.5644030222442674,0.1904074351206082,0.2744237664157041,0.30641488893625807,0.8915261761545129,0.6990644431438043,-0.23269840004166806,0.7131775564555001,0.5177674439280373,0.5588663276628868
emilianaguereca,Female,United States,26364,-0.24,-0.44,-0.24045468898637096,-0.18341552250608142,-0.22239931779080796,0.09203019071016907,0.019924269972230034,-0.7659982079066338,-1.0045691490208761,-0.49845549460511124,-0.9343433170105422,-0.8008415421357913,-0.3122331045422788
englishpaulm,Male,United States,10390,-0.1,-0.01,-0.38691260999081273,-0.32612027176317926,-0.18228442138714368,0.39197585062843937,0.15416721174439216,-0.14341635795890023,-0.5163306629073431,-0.46487527710189336,-0.9216575513692105,-0.5115699623343366,-0.12214232706026651
enricomolinari,Male,Italy,49485,0.06,0.48,-0.07925587333537844,0.06388240824244612,0.15608945432100485,0.7596635466865572,0.23175701224208228,-0.5014435878119713,-0.28253390947897783,-0.33772956841588936,0.1348462953935122,-0.24671519257833158,0.055848305528041785
eraycr,Male,India,28359,-0.58,-0.37,0.20082112494908938,0.1313467193433317,0.5132243810945007,-0.6200782271645209,0.007893097585836149,0.7384130232320321,1.1758337540196637,0.750729238903221,1.5828755677648432,1.0619628959799399,0.01735865327073584
ericschultz,Male,United States,32387,-0.04,-0.09,0.43572441383283667,0.48182787447985026,-0.2858203123390037,0.3343732204212044,-0.2263535924491966,-0.2855198232930957,0.12674249489513603,0.015423333941095746,0.06335957225452478,-0.019998605550584768,-0.09340572912240516
evelynnfarkas,Female,United States,39703,-0.06,-0.26,0.22031714690097928,0.25764469503314635,-0.23832047706118856,-0.19831741678663906,-0.22685128775541163,-0.031192180529435877,0.168811963831117,-0.1839598041525839,0.003109974116132731,-0.010807511683692513,-0.10775726424754663
fahadzirarahmad,Male,India,55667,-0.52,-0.21,1.0538909635269078,0.8628153742180369,0.08095644335784666,-0.3587522567297144,-0.4418167004826804,0.22640300644981712,0.7993177739359903,0.49715394767122767,0.7913028853757499,0.578544403358196,-0.2064089093052551
faqirshiva,Male,Pakistan,11074,-0.4,0.12,0.8009181908828726,0.8935780746566927,0.553790345819232,-0.9394133493669774,-0.29599979627623374,-0.7428018447920983,-0.3500101959266572,0.002713860660183167,0.36099262379218894,-0.18227638906659605,-0.28836903614951914
faroutakhtar,Male,India,12548546,0.52,0.3,-0.23569956168103187,-0.27053378110944143,-0.005492557744361594,0.02370222873327599,0.10030666926416427,1.7752299343483608,1.8514068906181387,1.2545656325767616,1.7709967396730806,1.6630497993040854,0.6688544506052706
fiona_rogers,Female,United Kingdom,12879,0.44,0.6,0.21080689229030128,0.2178240883542197,-0.09524438906717428,0.48606009562942243,-0.02591021302349754,-0.709402903052537,-1.172439966524103,-0.5239980301796132,-0.7871878774081615,-0.7982571942911041,-0.0013373624798252715
frances_black,Female,Ireland,21166,0.4,0.27,-0.2604262236687948,-0.5219761312226212,-0.04074311824298814,0.23299253655333874,0.16062674023637302,-0.3999359880049414,-0.7788997781490642,-0.48950999139590473,-0.7159398818707595,-0.5960714098551673,0.07267016960712012
frankatsoudas,Female,United States,17316,0.76,0.66,0.11427780799191942,0.10776198234036224,0.017739779723540728,-0.6132281130431106,-0.16060925135081788,-0.10721358711490339,0.48928614975184,-0.04665882376423523,-0.013329555554728412,0.08052104582949327,0.3089474860521281
frankthorp,Male,United States,88908,-0.08,-0.33,0.8945941987980512,0.8828965814488262,0.20186225986550363,-0.6284164914595387,-0.4016063121300045,0.010389724455960852,0.21132150197545335,0.6053428334573375,0.25837254972015544,0.27135665240222684,-0.10114273053844462
gabbydarko,Male,Ghana,481250,0.0,-0.48,0.48470222507782856,0.5532657010540626,-0.1988343529180601,-0.5951928284121909,-0.399309544478417,1.5134724116776246,0.9508736909362383,1.4716343924282433,0.7290210471018425,1.166250385535987,0.14776973304047164
gamir_inc,Male,India,18923,-0.02,0.19,0.25740713988262365,0.16796287805989837,0.37010387675452106,0.22499969780878992,0.09902306049278942,-0.404984619763724,-0.061934816022269586,-0.23793767639187136,0.1237950283298019,-0.14526552096201575,-0.005109462092667112
gassymexican,Male,United States,340789,0.42,0.19,-0.4591905450319656,-0.457289008355781,-0.12098394394301604,-0.324512414077313,0.07019000395249878,0.3029829969652432,0.8055197155275826,-0.37387321408047347,-0.35621414158311215,0.09460383920731001,0.22220796098757714
gavankardattu,Male,India,12979,0.14,0.08,0.5940701531006257,0.44345995087719364,0.8459490282567275,-0.2604928069922867,0.06371400888632653,-0.5101631208391517,-0.13515232629127824,-0.4345991556688562,-0.07335171894813083,-0.2883165804368543,0.007035057556684387
gavinwilliamson,Male,United Kingdom,103965,0.64,-0.41,0.5874129748731513,0.5734323602305146,-0.2605813201016176,-0.0040751923446004255,-0.3386146949945638,0.1822880620831792,-0.45111507108138504,0.2813255306483602,-0.139445335492582,-0.03173670346060692,0.12598141563647916
gchikermane,Male,India,61560,0.18,-0.06,0.11190024433924982,0.1745854038487757,0.04178452479718784,-0.05105550753145751,-0.044525905274068925,-0.39009601705473473,-0.4719823054792424,-0.10853559963179299,-0.2426694182053,-0.30332083509276747,-0.02018798035541255
genboykin,Male,United States,10485,-0.38,-0.35,0.09715934969269896,0.16548477163567327,-0.7590144611064517,0.02883853212448002,-0.34353436008906174,-0.323326334614281,-0.3505481192590155,-0.4909847818629013,0.11768159718709535,-0.26179440963727585,-0.3380089104360375
george_clinton,Male,United States,104171,0.02,0.19,-0.7430716451607049,-0.629303774975265,0.8388042225160133,-0.048102183333786214,0.6117531233853861,-0.3417937851727565,-0.5185668959214185,-0.34527239492805245,-0.022975525406115208,-0.3071521503570855,0.12423789942634447
gerberkawasaki,Male,United States,317869,-0.1,-0.28,-0.3365082605542191,-0.2848897079808141,-0.1423508375123807,-0.2462989972918664,0.02324131450102155,1.1360622754861347,0.6364929925904679,0.15123970016883012,-0.021442784329457332,0.47558804597899385,0.07186940584505493
ggponnambalam,Male,Sri Lanka,12396,-0.4,-0.07,0.38769762804891267,0.6045795944246537,-0.5162404912833025,0.18726237819001518,-0.34581096873245704,-0.6652715934609245,-1.1472961711698075,-0.5037560496501523,-0.2098744323917437,-0.6315495616681573,-0.4251306810367765
ghaffardawnnews,Male,Pakistan,106884,0.48,-0.08,-0.1372684264605144,-0.05716027278909813,0.792451342237165,0.3651772552538043,0.4369125431626912,-0.17584862225781372,0.7076349072737712,-0.30254616240200866,-0.2421525217499129,-0.0032280997839910057,0.3182667380028096
ghostninja,Male,United States,129250,0.46,0.05,-0.7901474054835609,-0.8888640599264234,0.19997658431604098,0.5326603133319829,0.5124533240305238,1.2524706278876465,0.7592436061161956,0.0030979838687976093,0.2556350968892716,0.567611828690478,0.4821389543817766
gianfrancocont9,Male,Malaysia,18357,0.4,0.42,0.8208897255652965,0.7726208455708111,0.005713945868766282,-0.6291944878937985,-0.44708232145792315,-0.4972095952399278,-0.23746835672090247,-0.27095092470858323,-0.40564150721483455,-0.35281759597106216,-0.04132909543014243
gil_brandt,Male,United States,152614,0.3,0.14,0.046279487525571456,0.0021861034738086833,0.32683172392791393,-0.22872650540486686,0.07088493188513993,0.421417407816499,0.5116499441166666,0.62173878199578,0.16112751520724738,0.4289834122840481,0.255511332636554
gkurkdjian,Male,France,10870,0.46,0.48,-0.0659415168804292,-0.031097429361903663,0.0026907165500841645,0.5002930698343829,0.12402709858722939,-0.4201730499567983,0.5307239726117,-0.10640373279244436,0.17098543048249,0.0437831550862368,0.25615391834772805
gnukpcc,Male,India,15252,0.08,0.75,0.3120911038940224,0.1298940362670618,0.7009372408215051,-0.04728223279759391,0.16430171497417034,-0.7889955736366222,-0.6293216782963752,-0.5239980301796132,-0.5300139583131359,-0.6180823101064368,-0.03573006303435808
godbertumushabe,Male,United States,30430,-0.38,-0.19,0.008238469082859357,0.1344657153600287,-0.2421855762168593,-0.22806534991319194,-0.15840541273024283,-0.41609615458020444,-0.6224555028807037,-0.3974744774440983,-0.3464819956758285,-0.4456270326452087,-0.32042838198037504
grifter801,Male,United States,15352,0.22,0.23,-0.5737891130906356,-0.5665820468586723,-0.23383901099273763,0.17892696528422009,0.17104472727280695,-0.684585844584146,-0.9828864273063399,-0.44108883585089237,-0.7614311261841629,-0.7174980584813853,-0.02856109643850422
gtwscar,Male,United States,312590,0.34,0.46,-0.7231001104782808,-0.6171268727182968,-0.40837058712245167,0.14294135587750048,0.1438827567418333,0.25865742706751926,0.18052866614839846,-0.22111625739141214,-0.41931461914313944,-0.05031119582965836,0.1895870280651354
gulnazpasha,Female,Pakistan,18780,0.42,0.26,-0.09304574252086156,-0.09270828218487825,-0.0377996798398022,0.12170115743670426,0.046404910526166264,-0.3652288091617444,-0.09494348427844548,-0.3686367462120535,-0.18971479500789193,-0.25463095866503394,0.13126373349159143
gvprakash,Male,India,6568293,0.4,0.38,-0.6422629462875176,-0.6604937351422351,0.02108448317692531,0.25336913579269443,0.31783587782978784,1.5570798250362359,1.2538544097293036,0.9460267003196087,1.754591211123574,1.3778880365521797,0.6188227724869814
gzipadelli,Male,United States,46102,0.64,0.67,-0.6165852588386871,-0.6355844929814903,-0.05522375913300974,0.25106215594686615,0.27665695448592437,-0.2285050791272096,-0.7781674183459438,-0.49098478186290123,-0.5877893329057341,-0.5213616530604471,0.24215667308066552
hackneyabbott,Female,United Kingdom,409285,-0.16,-0.35,0.28356034006198827,0.2825966631667227,-0.12896533423312348,-0.2084174774191515,-0.20659739751234846,1.2434686520592375,1.091573613675068,1.6654562043146912,1.4624121800556964,1.3657276625261732,0.19795269637783877
hansvestberg,Male,United States,32414,0.72,0.26,0.009665007274461106,0.015046621296080108,-0.11483552045411324,-0.22765250806034437,-0.09586887410566053,-0.012891495313059761,0.35834479370311034,-0.0635415214595323,-0.06683266083678134,0.05376977902343422,0.2856817825241604
harbhajan_singh,Male,India,11843512,0.84,0.19,-0.26565686370466773,-0.2703628772181155,0.30756177318848044,-0.08058789724359589,0.21364047665988486,1.4088133893036263,2.2290073325650206,0.9164497682090327,1.4739808195921065,1.5070628274174467,0.786357849852327
harrisonmumia,Male,Kenya,14759,-0.32,-0.28,-0.21239943788487078,-0.19405428974111646,0.2708676679662606,-0.5703437390274303,0.07740357972059114,-0.13135295186347634,-0.26597593258463526,-0.3627051348038854,-0.46645008007192956,-0.3066210248309817,-0.19543418229156811
harrybr,Male,United Kingdom,14467,-0.04,-0.05,-0.1439256046879891,-0.04182164854260172,-0.23739050718483687,-0.03564293907895497,-0.05472494442906882,-0.005952208202322349,-0.4196754623729707,-0.2717030717824655,-0.6986705795461495,-0.3490003304759769,-0.12216756594771487
hbarra,Male,United States,119403,0.66,0.27,-0.12823368458037024,-0.1261627189119164,0.2699704745619546,0.29107385614980164,0.21728933832004496,0.4879310656729859,0.37142824024808896,0.26051365986152036,0.6516044427771668,0.4428693521399405,0.4534041395309986
helenlederer,Female,United Kingdom,27009,0.08,0.24,-0.5210072000013729,-0.464509697764299,-0.3626977511956959,0.5498515643601115,0.16764434217058574,-0.42056800647893844,-0.5271965651200461,-0.4432589935480611,-0.681383437474569,-0.5181017506554036,-0.03523213501267519
helenmccabe,Female,Australia,23080,0.44,-0.05,-0.42685567935566043,-0.4178102094595061,-0.11095916057941174,0.5263110109632355,0.23071626271353116,-0.5320247924164027,-0.8989968546027951,-0.5367692979668641,-0.7556034219645836,-0.6808485917376614,0.07250273087964398
helenmorganmp,Female,United Kingdom,15806,-0.12,-0.16,0.30305636201387837,0.30404510152811887,-0.4212668002381165,-0.36644086975444806,-0.3631163128031117,-0.06640852976316756,0.15652126059908966,-0.1303536114625735,0.015013085193374522,-0.006306948858319201,-0.1665116310555133
hey_yogini,Female,India,32026,0.16,0.11,-0.2632793000519982,-0.2145627567002204,-0.24771412983072305,0.1587516738951625,0.03310474853236478,0.5222277899664463,0.5424639982391648,-0.04502276272977248,-0.3360736348722579,0.17089884765089525,0.12215613647243326
hilarybennmp,Male,United Kingdom,174773,0.2,-0.26,0.5341555490533542,0.385309901853568,-0.07334560283476117,0.00522831495954364,-0.22707023304335888,0.6766734125952891,0.5635007737969705,0.6379277366062811,0.8861098178370039,0.6910529352088861,0.17164216388921388
himanshu_poco,Male,India,16127,0.94,0.28,-0.1862462377055062,-0.08467579929256246,-0.051150401016083855,-0.3245640981229096,-0.021031528790107324,1.8154944174355765,1.145238682094431,0.9453762346896454,1.0221557025184764,1.232066259184533,0.6917071061591011
hip2housewife,Female,United States,14705,-0.34,0.36,-0.22999340891462514,-0.174314890292979,-0.46135246349525955,-0.09073205276370538,-0.11625788424715944,-0.7907094589685321,-1.0328149320489262,-0.43989971071389733,-0.8919494865592624,-0.7888433970726548,-0.35008821454231154
hiteshbarotbjp,Male,India,24225,0.44,0.1,0.2654908563017,0.3592897843992049,0.7031869539483188,0.048872475092658095,0.1754730412674287,-0.7482050169233427,-0.278478217118257,-0.5367692979668641,-0.05914686927312422,-0.4056498503203973,0.1322294498001293
hmcphersonmp,Female,Canada,11257,0.04,-0.32,0.4480877448267182,0.5074207322058989,-0.06337098345653552,-0.514910482654216,-0.31349888658206276,-0.24049923419710167,-0.17088799213699712,-0.07436155920155121,-0.2871406411185368,-0.19322235666354667,-0.1423552551405055
hyounpark,Male,United States,12802,0.38,0.33,0.41432634095881093,0.4353847420120465,0.18275257963327105,0.001911552988497528,-0.09435303403784001,-0.6577273080051385,-0.9100330031005585,-0.5239980301796132,-0.8653802769493224,-0.7392846545586582,-0.04462707385101654
iamkingmotion,Male,United States,10962,0.16,0.67,-0.14820521926279412,-0.11701936072598261,0.07228733353002376,-0.4159652308379844,0.0018853890958491037,-0.8920622987914202,-1.2599301114631252,-0.5239980301796132,-0.9771981241384537,-0.9132971411431537,-0.1302586685570337
iampayalghosh,Female,India,226480,0.44,0.21,-0.01315960379116617,-0.14684208976234614,0.0798480667318549,-0.11734241114015843,0.027102834578294738,0.6121117287648423,0.4870337103727425,0.2673656945559044,0.5464272915735979,0.4782346063167717,0.3141895019526814
iamqdj,Male,United States,51146,0.3,0.0,-0.33508172236261735,-0.35406305799495824,-0.28754961384458577,-0.1634466490471672,-0.011778352838986705,-0.8141736061098093,-0.9853803550863455,-0.4909847818629013,-0.6683580850466652,-0.7397242070264306,-0.06846455760830367
iamritukataria,Female,India,23819,0.52,0.47,-0.30655095853058334,-0.22550060574507583,0.05923978529567709,0.16657570362901847,0.1715264029777571,0.20589646397944567,0.21907776276766644,-0.13388754057782373,-0.004783416657388108,0.0715758173779751,0.3008518752378209
iancapstick,Male,Canada,18439,-0.02,-0.18,0.014420134579800096,0.06674504842215451,-0.2118453633513909,0.1849526050667435,-0.05874816954336314,-0.518390803589348,-0.37420743823909264,-0.29062593605153814,-0.6418708447011322,-0.4562737556452777,-0.14869288977432837
ibrahimmdidi,Male,Maldives,21172,0.04,-0.08,0.641621426154016,0.7339111141855024,0.13057122266239185,-0.10436004447174037,-0.23452105909414633,-0.720991277119886,-0.8064745436322088,-0.5367692979668641,-0.4758237970170757,-0.6350147289340088,-0.2171099999617461
ilariaurbinati,Female,United States,13888,0.4,0.67,-0.5053152798937542,-0.4769856818310872,-0.1320736767616213,0.40556064470158826,0.2275758103869041,-0.452928749111861,-0.7412813199166223,-0.5495405657541151,-0.4787866506388282,-0.5556343213553568,0.12286416277723206
immancomposer,Male,India,1611760,0.64,0.55,-0.10208048440100574,-0.26344126961941805,0.32001965000885346,0.2266421728968241,0.2303045668651497,0.8321308675677267,0.9481751844046535,0.03896059503633522,1.217739886771775,0.7592516334451226,0.5424042784208255
imraina,Male,India,20909218,0.9,0.65,-0.18577072497497235,-0.26224494238013696,-0.1846688309092079,0.027140119154935347,0.013516203197809329,2.1833716936713063,2.4829077771134602,1.5107750632488566,2.382210113459715,2.1398161618733345,0.9315089014276765
imtiaz_jaleel,Male,India,338071,-0.18,0.16,0.3130421293550901,0.30682228976216414,0.14450641592113314,-0.3041066826002277,-0.1276136379343357,0.9622151196970594,1.3741997646344533,0.788416983234898,1.4631138610842038,1.1469864321626533,0.18446251666036262
indiapaulino,Female,United States,39216,0.56,0.5,-0.8429293185728243,-0.8375928925286631,0.1617459196770811,0.5629183271052599,0.513920118116598,-0.6444548944741345,-0.9146266992886942,-0.5495405657541151,-0.837185152390725,-0.7364518279769174,0.2190630784407501
ingripauline,Female,United States,13904,-0.32,0.07,0.16373113196744504,0.16022947697740297,-0.17122110541351515,-0.2713280445837135,-0.18789633837012265,-0.28612164054102107,-0.4145708431304559,-0.3039641730252952,-0.7143488094258461,-0.4297513665306543,-0.28830674314370036
ipriyavratsingh,Male,India,41875,0.74,0.23,0.7429056377577371,0.6999439657844868,0.47353797500136774,-0.09768993100412336,-0.12298888410604732,0.34116495392052754,0.47613926457421607,0.04155092560952691,0.24698586674755116,0.2764602527129554,0.33971839794642467
ishehnaaz_gill,Female,India,1051806,0.5,0.64,-0.5657053966715595,-0.5221897610867786,0.8596062515371221,-0.03829747966919884,0.5581135997911548,3.640993902104816,2.6388712895677395,4.007769884378245,3.2837549921954223,3.3928475170615555,1.2476459592027354
isitangun,Male,Turkey,14172,0.18,0.29,-0.3526756933923717,-0.43408880510829484,0.36497169211764635,0.20934876688788048,0.33707001875317566,-0.6107845291696229,-0.8064845837777866,-0.40807558753418044,-0.7068327369953816,-0.6330443593692427,0.029359915783641985
itariqanwar,Male,India,32958,-0.28,0.06,0.6625439862975077,0.3997085546977722,0.3230250155756271,0.30727672247663046,-0.04806870063345257,-0.5229115810416352,-0.4174741205154623,-0.39411519460993444,-0.3686367404199761,-0.42578440914675203,-0.2298667124767238
itslisadabbs,Female,United States,39170,0.54,0.46,-0.4853437452113302,-0.3607710357294984,-0.31583788063271917,0.15664622673778703,0.08667432023081856,-0.7950281050906588,-1.0203382395388123,-0.47291295903060926,-0.9324646022222067,-0.8051859764705719,0.06370580195160262
jaavedjaaferi,Male,India,952411,0.26,0.02,-0.2314199471062269,-0.2498544102590116,0.15396095427132514,-0.22417540897027713,0.11116072507224384,0.8778959083804354,1.0961648490182585,0.7699605078597357,0.8586949345707845,0.9006790499573037,0.3635179800109991
jackcollison,Male,United States,29908,0.58,0.15,-0.9075990499254347,-0.7875180523701849,-0.24769819895353437,0.5069123801081138,0.35333471665485794,-0.5357172131613506,-0.04519080087783576,-0.4782135140756503,-0.5436396203160835,-0.4006902871077302,0.24532784321952483
jairam_ramesh,Male,India,292958,-0.26,-0.46,0.44761223209618406,0.4362819874415073,0.059108078067305246,-0.5864432621697843,-0.2715572895800408,2.10333151650335,1.9194524104537134,2.5281558384853393,2.3457253457782814,2.2241662778051716,0.3475743825772806
james_freeman__,Male,United Kingdom,80219,-0.2,-0.18,0.579329258454075,0.5443786987051172,0.09017004730762773,-0.08098079648891099,-0.20836478778146528,0.333727258050464,0.35920562567648595,0.5038738279596583,0.6754871012062015,0.46807345322320243,-0.03449107302863897
jamiljivani,Male,Canada,31934,0.24,-0.09,1.0215560978506029,1.030642995500037,-0.30569994024875985,-0.23480403201934666,-0.5787719114085579,0.37551996096977236,0.6025141928865758,0.15076435810032446,0.2618544684291781,0.34766324509646274,0.004784237851548333
janine_hendry,Female,Australia,21728,-0.42,-0.15,1.059597116293315,1.1142577243312162,-0.2746458729424358,-0.6718291041230922,-0.6735290773227088,0.5909180916898948,0.7218721079894059,0.26260928221269786,0.538266232226907,0.5284164285297264,-0.24545461606438107
jaslambasha,Male,India,18349,-0.18,0.09,0.4385774902160402,0.3158801960024351,0.16158312583571607,-0.5152545905743071,-0.20157893444563044,-0.48799117774992246,-0.02794873533361459,-0.10788291069718106,0.267885897288175,-0.08898423162313585,-0.15021973823947307
jasonmccartney,Male,United Kingdom,18493,0.74,0.34,0.41860595553361635,0.4182516269066286,0.06846644332495841,0.42775899360868685,-0.05446857329902691,-0.579364897183192,-0.5346895670974895,-0.4324289979716874,-0.27193291440243533,-0.45460409416370096,0.18300840446936667
jaunapuriass,Male,India,20456,0.58,0.14,-0.048823058581208806,0.0004343385877185568,0.7508469993886034,0.48259790933674135,0.41146186533838036,-0.7273883179365528,-0.43761989173088217,-0.5367692979668641,-0.4991598966713135,-0.5502343510764035,0.22487997183241323
javinpaul,Male,United States,78011,0.28,0.26,-0.2998937803031087,-0.36645359011608364,0.1872590600177586,0.08437961930676621,0.21839304097099765,0.35466723325390065,0.1493976594328993,-0.07272040900615825,0.10814003654258288,0.13487113005580614,0.22423569480525085
jayks,Male,United States,26516,0.12,0.33,-0.23807712533370143,-0.24344551433429173,-0.2194510268086713,0.3044632634076062,0.06887993099159233,0.3197861749652354,0.29853413239649806,-0.004036720732451257,0.01108699826497396,0.15634264622356406,0.12424964085336872
jcottin,Female,United States,11271,0.48,0.0,0.02060180007674081,0.1254505350925893,-0.5229604208388843,0.09997125058848479,-0.207915511750138,-0.9150596645214085,-1.3025103237897173,-0.5495405657541151,-0.9479632217920141,-0.9287684439643147,-0.10256676451612007
jdr_tech,Female,United Kingdom,15351,0.76,0.67,0.5160860652930659,0.4982346480471337,0.06936858778426941,-0.0022800798593769125,-0.17735786525080058,-0.4897050630818326,-0.23649854210325885,-0.2931341774489215,-0.4973270813038749,-0.379166215984472,0.1895010864286419
jeffsmithmo,Male,New Zealand,13602,-0.3,-0.16,0.38959967897104825,0.3815927422172302,-0.46750146213649685,0.030251719465142966,-0.3359894188746077,-0.21120766347166683,-0.05633658716799795,-0.2114141082571955,-0.5354737134334385,-0.2536080180825746,-0.29219883018302595
jehan_ara,Female,Pakistan,44716,0.08,-0.02,-0.6974224230294501,-0.5994810459389014,-0.5615313335048807,0.28066350726125716,0.1006949995530243,-0.30736437309478104,-0.32144463508057824,-0.4090566200943542,-0.7675515123765014,-0.45135428516155385,-0.05163007142448117
